@relation allSongsAllFieldsRankClassWithDate

@attribute IS_EXPLICIT {TRUE, FALSE}
@attribute WEEK date "yyyy-MM-dd"
@attribute NUM_WORDS real
@attribute NUM_UNIQUE_WORDS real
@attribute MAX_WORD_LENGTH real
@attribute AVG_WORD_LENGTH real
@attribute SONG_RANK_CLASS {1-10, 11-20, 21-30, 31-40, 41-50}

@data
FALSE,"1983-07-30",294,120,10,3,11-20
FALSE,"1986-09-13",192,99,10,3,1-10
FALSE,"1982-04-17",239,56,9,4,21-30
FALSE,"1982-05-08",250,90,9,3,41-50
FALSE,"1980-03-15",255,88,10,3,31-40
FALSE,"2001-06-09",353,74,8,3,41-50
FALSE,"1983-02-19",277,106,8,3,1-10
FALSE,"1988-12-03",301,94,9,3,1-10
FALSE,"1990-06-16",163,100,9,4,11-20
TRUE,"1992-08-15",355,110,12,3,1-10
FALSE,"1994-07-02",899,111,12,3,1-10
TRUE,"1999-05-01",388,125,9,3,21-30
TRUE,"1999-05-22",388,125,9,3,21-30
FALSE,"1987-05-30",285,96,11,4,41-50
FALSE,"2000-01-01",311,117,12,3,1-10
FALSE,"2000-02-26",386,118,13,3,31-40
FALSE,"1995-11-11",371,102,10,3,1-10
FALSE,"2000-07-29",278,77,9,3,11-20
FALSE,"1981-02-21",1,1,0,0,31-40
TRUE,"1994-08-06",1061,267,11,3,21-30
FALSE,"1987-08-15",337,92,9,3,11-20
FALSE,"2012-06-16",351,140,14,4,11-20
FALSE,"1989-01-21",169,95,12,3,31-40
FALSE,"1980-03-15",233,86,9,3,31-40
TRUE,"1983-03-19",201,92,12,3,1-10
TRUE,"1993-07-03",654,275,15,3,41-50
TRUE,"1999-11-20",756,205,13,3,11-20
TRUE,"2005-08-06",982,181,13,3,21-30
TRUE,"2015-08-22",529,224,11,3,21-30
FALSE,"2010-10-30",423,147,10,3,1-10
FALSE,"1989-12-16",395,81,10,3,1-10
FALSE,"1987-09-05",18,18,14,5,41-50
TRUE,"1993-01-09",492,258,12,3,11-20
FALSE,"1996-07-13",369,90,10,3,41-50
FALSE,"2004-12-25",333,116,11,3,21-30
FALSE,"1984-03-24",350,98,10,3,11-20
FALSE,"1981-09-19",368,128,11,4,41-50
TRUE,"2011-05-14",313,149,11,3,21-30
FALSE,"1994-07-23",192,77,11,4,41-50
TRUE,"1997-09-27",704,243,13,4,31-40
FALSE,"1987-10-24",18,18,14,5,1-10
TRUE,"2013-05-18",506,233,9,3,21-30
TRUE,"2013-06-22",506,233,9,3,21-30
FALSE,"2015-06-06",480,115,9,3,1-10
TRUE,"1986-05-10",179,51,11,3,1-10
FALSE,"1983-01-29",220,92,8,3,31-40
TRUE,"2001-09-08",665,258,14,4,31-40
TRUE,"2003-11-08",746,324,13,3,41-50
TRUE,"1993-06-12",498,85,11,3,1-10
FALSE,"2006-04-08",385,114,9,3,1-10
FALSE,"1993-03-27",412,96,11,3,31-40
FALSE,"1988-11-19",496,144,10,4,1-10
FALSE,"1990-07-21",297,96,11,3,21-30
FALSE,"2010-01-16",535,79,10,3,1-10
FALSE,"1980-02-16",404,99,11,4,41-50
TRUE,"2005-10-01",781,240,13,3,21-30
TRUE,"2000-10-07",468,107,9,3,1-10
TRUE,"2011-11-26",220,120,10,3,41-50
FALSE,"1999-09-04",234,83,9,4,1-10
FALSE,"2014-08-23",461,109,13,3,11-20
TRUE,"2012-11-03",543,231,9,3,41-50
FALSE,"2004-11-13",673,246,11,3,11-20
FALSE,"1987-02-21",175,89,9,3,1-10
TRUE,"2012-12-15",290,160,10,4,21-30
FALSE,"1995-02-04",267,92,13,3,11-20
FALSE,"1990-07-28",191,109,8,3,41-50
FALSE,"2014-10-04",524,161,9,3,1-10
TRUE,"2011-12-24",390,182,13,3,41-50
FALSE,"1984-02-11",241,106,16,4,31-40
FALSE,"1990-08-18",584,259,15,4,11-20
FALSE,"1997-09-06",420,100,12,4,1-10
FALSE,"2011-09-17",207,119,9,4,21-30
FALSE,"1997-05-10",346,135,11,4,11-20
FALSE,"1997-02-22",41,15,8,3,41-50
FALSE,"2014-08-23",214,140,9,3,31-40
TRUE,"2007-09-22",520,182,10,3,1-10
TRUE,"1989-08-05",413,150,11,3,1-10
FALSE,"2009-08-08",453,111,12,4,1-10
FALSE,"1986-05-31",105,74,80,4,1-10
FALSE,"1994-12-10",412,105,10,3,21-30
FALSE,"2001-11-10",318,104,10,3,21-30
FALSE,"1982-07-03",18,18,14,5,31-40
FALSE,"1982-12-11",183,69,10,3,21-30
FALSE,"1996-02-24",415,56,11,2,1-10
FALSE,"1985-11-09",210,60,12,4,1-10
FALSE,"2009-09-26",660,194,15,3,11-20
TRUE,"2015-07-04",379,185,12,3,41-50
FALSE,"1988-03-12",18,18,14,5,11-20
FALSE,"1987-09-05",269,110,12,3,41-50
FALSE,"1989-06-24",251,83,14,3,21-30
FALSE,"2000-06-24",251,80,8,3,1-10
TRUE,"2006-02-11",530,156,9,3,1-10
FALSE,"2005-04-23",263,96,10,3,31-40
FALSE,"2014-07-05",169,105,10,4,21-30
TRUE,"2010-05-15",655,255,11,4,41-50
FALSE,"2008-04-19",515,86,9,3,11-20
FALSE,"1983-04-30",18,18,14,5,1-10
FALSE,"1985-03-09",232,83,10,3,41-50
FALSE,"2014-06-21",265,103,8,3,41-50
FALSE,"1987-11-07",305,75,10,3,41-50
FALSE,"2013-07-13",351,134,11,3,41-50
FALSE,"1986-03-22",358,102,13,4,11-20
TRUE,"2008-12-20",534,160,11,4,11-20
FALSE,"2003-02-01",242,88,10,4,1-10
TRUE,"2009-05-30",1014,334,13,3,11-20
TRUE,"2003-04-26",780,191,11,4,1-10
FALSE,"2010-06-12",283,127,11,3,21-30
FALSE,"2001-01-27",278,126,11,3,21-30
FALSE,"1993-04-10",135,55,10,4,41-50
FALSE,"2007-08-11",18,17,14,5,1-10
FALSE,"1994-06-11",202,87,10,4,11-20
FALSE,"2007-04-07",225,118,12,3,1-10
FALSE,"1995-12-16",274,93,10,4,11-20
FALSE,"2002-10-12",303,92,11,4,21-30
FALSE,"2011-09-17",169,41,11,4,41-50
FALSE,"2005-02-12",340,85,9,3,11-20
FALSE,"1999-07-24",265,90,14,4,11-20
TRUE,"2013-01-05",305,117,11,3,1-10
FALSE,"1992-04-18",100,55,12,4,1-10
TRUE,"2001-09-08",530,136,11,3,11-20
FALSE,"1990-12-08",136,66,10,3,1-10
FALSE,"1994-03-19",342,79,8,4,1-10
FALSE,"1998-11-21",319,111,11,3,1-10
FALSE,"2005-11-19",305,108,10,3,1-10
FALSE,"2007-05-19",335,99,9,3,1-10
TRUE,"2007-09-15",302,106,8,3,41-50
FALSE,"1988-02-27",161,78,10,3,21-30
TRUE,"1994-02-19",236,83,10,4,11-20
FALSE,"1996-03-23",425,112,11,3,1-10
FALSE,"2007-10-06",543,148,13,3,1-10
FALSE,"1993-03-06",412,164,11,3,1-10
TRUE,"2010-03-13",730,251,12,3,1-10
TRUE,"2010-04-24",730,251,12,3,11-20
FALSE,"1988-07-02",247,67,9,3,11-20
FALSE,"1995-04-29",191,63,15,5,41-50
TRUE,"1998-03-07",1148,432,19,4,11-20
TRUE,"1998-01-24",1148,432,19,4,1-10
TRUE,"1998-03-14",1148,432,19,4,11-20
FALSE,"2000-04-15",179,93,10,3,41-50
FALSE,"2006-04-08",306,134,39,4,11-20
TRUE,"2003-06-28",205,129,11,3,21-30
TRUE,"2012-06-16",350,185,13,4,41-50
TRUE,"2007-06-02",283,105,14,4,1-10
FALSE,"1995-01-07",451,117,10,3,1-10
FALSE,"1994-12-03",451,117,10,3,21-30
FALSE,"1995-12-30",322,105,11,3,1-10
TRUE,"2015-01-10",405,180,20,3,21-30
FALSE,"2012-10-13",221,128,10,3,1-10
FALSE,"2005-06-11",279,97,12,3,1-10
FALSE,"1981-05-23",308,92,11,3,1-10
FALSE,"1999-03-13",327,75,9,3,1-10
FALSE,"1995-05-13",152,73,11,4,11-20
FALSE,"2015-03-28",159,84,13,4,31-40
FALSE,"1984-05-26",191,87,11,4,41-50
TRUE,"2014-06-21",903,320,13,3,21-30
TRUE,"2005-10-22",741,180,13,3,21-30
FALSE,"2013-08-10",289,91,11,4,31-40
TRUE,"2000-07-22",290,107,13,3,1-10
TRUE,"2013-09-14",693,291,14,4,1-10
FALSE,"2014-04-19",142,82,17,4,11-20
FALSE,"2009-07-04",366,123,12,3,41-50
TRUE,"2006-05-13",710,203,10,3,31-40
FALSE,"1995-07-15",488,111,9,3,31-40
TRUE,"2009-07-25",812,230,11,3,1-10
FALSE,"2011-04-09",320,129,9,3,31-40
FALSE,"2014-08-30",363,177,13,3,41-50
FALSE,"2000-12-02",222,127,13,4,21-30
TRUE,"2000-05-20",571,189,11,3,41-50
FALSE,"2005-07-02",322,92,10,4,11-20
FALSE,"2013-08-10",406,92,11,3,1-10
TRUE,"2011-08-13",291,106,10,3,11-20
FALSE,"2007-09-08",479,138,11,3,41-50
FALSE,"1987-10-24",284,102,12,3,31-40
FALSE,"1983-02-26",269,78,8,3,41-50
FALSE,"1981-05-16",236,82,10,4,1-10
FALSE,"2008-06-28",261,143,10,4,41-50
FALSE,"1984-11-24",440,104,10,3,1-10
FALSE,"1988-08-13",153,73,11,3,41-50
FALSE,"2005-10-15",194,94,9,4,31-40
FALSE,"1999-08-21",371,112,8,3,21-30
TRUE,"2013-02-02",337,134,11,3,21-30
FALSE,"2008-10-25",18,17,14,5,11-20
FALSE,"2005-10-29",314,95,10,3,41-50
FALSE,"1980-01-19",211,80,9,4,11-20
FALSE,"2000-06-03",101,11,6,3,21-30
FALSE,"2007-05-05",303,100,10,3,31-40
FALSE,"1993-11-06",337,108,9,3,31-40
TRUE,"2011-10-22",339,168,11,3,31-40
TRUE,"2000-11-18",727,190,12,3,11-20
TRUE,"2005-10-08",231,106,10,4,1-10
TRUE,"2013-09-14",528,244,10,3,31-40
FALSE,"2003-05-17",464,192,16,4,31-40
FALSE,"1980-07-26",1,1,0,0,41-50
TRUE,"2004-11-13",765,267,12,4,31-40
TRUE,"1997-03-29",517,232,11,4,11-20
FALSE,"2000-01-01",272,106,16,3,21-30
FALSE,"1982-10-16",354,40,18,3,21-30
FALSE,"2007-09-08",353,122,13,3,1-10
TRUE,"2009-09-19",364,119,9,3,11-20
FALSE,"1983-10-15",176,88,11,4,11-20
FALSE,"1987-05-30",88,39,7,3,1-10
TRUE,"2000-07-08",807,286,13,3,11-20
TRUE,"1995-05-27",541,272,12,4,21-30
TRUE,"1995-03-18",541,272,12,4,1-10
FALSE,"2003-04-26",285,135,12,4,21-30
TRUE,"2007-07-21",717,259,11,3,1-10
FALSE,"1987-03-07",315,117,12,3,1-10
FALSE,"2003-07-05",18,18,14,5,41-50
FALSE,"2003-10-18",245,85,10,4,31-40
FALSE,"1980-06-07",412,137,10,3,1-10
FALSE,"2008-06-07",18,18,14,5,41-50
FALSE,"1983-03-05",18,18,14,5,1-10
FALSE,"2010-10-09",469,191,11,4,21-30
TRUE,"2010-06-26",418,184,11,4,1-10
FALSE,"1999-07-17",500,147,12,4,1-10
FALSE,"2011-02-26",438,153,16,4,41-50
FALSE,"1996-11-02",267,125,13,4,41-50
FALSE,"2014-06-07",230,99,11,3,11-20
TRUE,"2012-05-05",168,73,19,3,21-30
TRUE,"2009-06-13",464,154,10,3,1-10
TRUE,"2012-11-10",543,212,12,3,41-50
FALSE,"1989-04-15",181,95,12,3,31-40
TRUE,"1997-07-12",305,124,10,3,1-10
TRUE,"2013-06-01",796,233,13,3,31-40
TRUE,"1998-04-04",436,95,9,3,11-20
FALSE,"1991-05-11",224,78,9,4,41-50
FALSE,"1996-12-07",266,99,11,4,41-50
FALSE,"1994-06-04",222,97,9,3,41-50
TRUE,"2001-04-14",415,203,13,4,11-20
TRUE,"1988-06-18",191,63,11,4,31-40
TRUE,"2011-02-19",660,179,14,4,1-10
FALSE,"1999-10-09",218,107,10,4,11-20
FALSE,"1985-06-29",133,81,10,4,41-50
TRUE,"1990-10-27",329,118,10,4,1-10
FALSE,"2006-06-10",369,105,9,3,11-20
TRUE,"1998-08-01",621,329,12,4,41-50
FALSE,"1991-12-07",18,18,14,5,1-10
FALSE,"1990-03-24",247,99,11,4,1-10
TRUE,"2014-10-18",385,179,10,3,1-10
FALSE,"2011-04-02",128,38,9,4,31-40
FALSE,"2012-02-04",347,73,10,3,31-40
FALSE,"2012-01-21",149,68,9,3,41-50
TRUE,"2010-01-23",333,119,16,4,1-10
FALSE,"2014-11-15",152,58,11,3,11-20
TRUE,"2009-05-16",681,201,11,3,1-10
FALSE,"1983-08-27",224,83,11,3,41-50
FALSE,"1989-11-25",441,94,10,3,1-10
FALSE,"2014-11-29",502,180,11,3,1-10
FALSE,"1990-09-08",366,150,11,3,1-10
FALSE,"2008-04-05",373,113,10,4,1-10
FALSE,"2005-02-26",230,100,10,3,21-30
FALSE,"1995-11-25",116,60,7,3,41-50
FALSE,"1995-12-16",200,59,8,4,31-40
FALSE,"2002-03-30",311,97,9,3,31-40
FALSE,"1981-05-16",151,69,10,4,31-40
TRUE,"2015-04-25",918,330,13,3,21-30
FALSE,"1994-12-31",18,18,14,5,41-50
TRUE,"1999-11-13",795,301,13,4,31-40
FALSE,"1997-05-10",428,98,10,3,41-50
FALSE,"2011-03-19",224,91,12,3,1-10
TRUE,"2012-09-29",278,140,9,3,1-10
TRUE,"2003-03-01",617,135,11,3,31-40
FALSE,"1991-11-30",357,72,9,4,1-10
FALSE,"2012-10-27",182,87,11,4,11-20
FALSE,"1996-07-06",93,42,9,3,21-30
FALSE,"2000-01-29",230,75,10,3,1-10
FALSE,"1982-10-02",127,50,8,3,11-20
FALSE,"1984-11-03",127,78,11,4,1-10
FALSE,"2005-05-07",18,18,14,5,41-50
FALSE,"1990-03-24",331,143,9,4,41-50
TRUE,"2011-09-17",506,268,13,4,31-40
TRUE,"2013-06-22",428,193,11,3,1-10
FALSE,"2002-05-11",394,99,11,3,1-10
TRUE,"2014-07-26",187,115,18,3,41-50
FALSE,"1982-03-20",188,106,27,4,11-20
FALSE,"1984-11-17",342,102,10,4,41-50
FALSE,"1994-10-01",313,113,10,3,31-40
FALSE,"1998-05-02",679,120,41,4,1-10
FALSE,"1998-05-16",679,120,41,4,1-10
FALSE,"2009-11-21",480,119,13,4,31-40
FALSE,"1982-06-19",18,18,14,5,11-20
FALSE,"2008-10-04",589,171,12,3,41-50
FALSE,"2013-07-27",265,109,8,3,21-30
FALSE,"1984-10-20",335,117,18,4,41-50
FALSE,"1992-05-09",18,18,14,5,1-10
FALSE,"1996-12-07",237,101,10,4,41-50
FALSE,"1987-04-04",262,67,8,3,41-50
TRUE,"2009-04-18",440,166,27,4,1-10
FALSE,"2014-10-04",187,89,15,3,1-10
FALSE,"1993-09-25",521,210,26,3,11-20
TRUE,"1995-08-19",648,182,10,4,1-10
FALSE,"2006-01-21",453,115,11,3,41-50
FALSE,"1992-09-05",273,120,9,4,41-50
FALSE,"1994-08-20",384,142,11,3,31-40
TRUE,"2014-10-04",419,146,11,3,11-20
FALSE,"2011-07-30",452,161,13,3,41-50
FALSE,"2001-08-04",561,138,12,4,1-10
FALSE,"1986-03-15",410,112,10,3,41-50
FALSE,"1984-10-20",423,86,9,4,11-20
TRUE,"1994-09-17",1365,342,19,4,21-30
TRUE,"1994-10-01",1365,342,19,4,21-30
FALSE,"1984-06-16",338,92,11,4,1-10
FALSE,"1985-10-19",368,177,11,3,41-50
FALSE,"1985-01-19",247,113,12,3,1-10
FALSE,"2011-05-14",549,144,13,4,41-50
FALSE,"2011-02-26",21,19,9,3,1-10
FALSE,"1989-02-18",328,118,9,3,1-10
FALSE,"2000-12-30",266,106,10,3,31-40
TRUE,"1994-05-07",624,300,15,3,21-30
TRUE,"2006-08-05",768,196,11,3,11-20
FALSE,"2007-03-03",255,105,10,3,31-40
TRUE,"2012-05-19",414,198,12,3,11-20
FALSE,"1993-11-27",342,175,12,4,21-30
TRUE,"2014-04-26",232,124,9,3,11-20
TRUE,"2010-11-06",731,190,10,3,1-10
FALSE,"1980-09-06",199,111,9,4,11-20
TRUE,"2005-03-05",260,79,12,4,1-10
TRUE,"2000-09-16",631,224,10,3,11-20
TRUE,"2002-02-02",747,237,11,4,31-40
TRUE,"2013-12-14",407,184,30,4,11-20
TRUE,"2011-05-14",367,106,15,3,21-30
TRUE,"1996-10-05",635,282,13,4,21-30
TRUE,"2001-03-10",673,215,12,3,21-30
FALSE,"1981-08-08",364,116,9,3,1-10
FALSE,"1985-11-02",193,81,9,3,21-30
FALSE,"1988-11-12",237,113,12,3,41-50
FALSE,"2005-11-05",378,122,9,4,11-20
FALSE,"2012-04-14",362,121,11,3,1-10
FALSE,"2009-05-23",483,134,9,3,41-50
TRUE,"2013-07-06",406,157,11,3,11-20
TRUE,"2013-06-29",406,157,11,3,11-20
FALSE,"1984-07-21",253,83,11,3,31-40
FALSE,"1987-11-07",219,132,11,3,21-30
TRUE,"2015-09-05",705,296,13,3,41-50
FALSE,"2006-09-09",367,150,15,4,31-40
FALSE,"1987-03-14",284,94,15,4,11-20
TRUE,"1980-05-31",220,71,11,4,11-20
FALSE,"1987-04-25",404,178,10,3,41-50
FALSE,"2014-02-15",232,113,12,3,21-30
TRUE,"2014-08-30",146,92,8,3,1-10
FALSE,"1993-09-25",355,129,11,4,21-30
FALSE,"2007-03-17",723,206,15,3,1-10
FALSE,"1982-10-23",157,60,9,3,11-20
FALSE,"1982-06-26",360,118,10,3,21-30
FALSE,"1984-01-21",169,91,9,3,1-10
FALSE,"2008-05-24",383,105,11,3,41-50
TRUE,"2009-09-19",691,177,10,3,11-20
FALSE,"2015-11-21",509,172,10,3,41-50
FALSE,"2015-11-14",376,120,9,3,41-50
TRUE,"2002-01-26",887,208,13,3,21-30
FALSE,"2010-03-20",294,62,11,4,1-10
FALSE,"2004-11-20",314,122,10,3,1-10
FALSE,"1984-06-09",153,80,12,5,1-10
FALSE,"1980-05-17",232,85,10,3,11-20
FALSE,"2010-05-15",395,108,10,3,11-20
FALSE,"1996-01-20",306,78,11,4,1-10
FALSE,"1982-01-30",177,66,10,4,41-50
FALSE,"1992-04-11",190,87,9,4,1-10
FALSE,"1984-08-04",379,76,12,4,1-10
FALSE,"1997-12-13",239,88,9,3,31-40
FALSE,"1981-09-26",183,60,8,4,21-30
FALSE,"2006-02-11",272,89,9,4,1-10
FALSE,"2004-09-18",262,94,9,3,11-20
FALSE,"1983-03-19",244,86,9,3,11-20
FALSE,"1987-11-14",261,72,12,4,1-10
TRUE,"2004-11-27",888,261,13,4,1-10
FALSE,"2000-04-22",257,94,8,3,1-10
FALSE,"2003-12-13",248,96,10,4,31-40
FALSE,"2006-06-03",354,168,11,4,41-50
FALSE,"1994-01-22",431,81,11,3,1-10
TRUE,"2004-10-02",697,252,11,3,21-30
FALSE,"2001-04-07",262,83,10,3,31-40
FALSE,"2015-06-20",248,82,14,3,31-40
FALSE,"2003-11-15",290,99,9,4,21-30
TRUE,"2012-02-11",274,124,11,3,41-50
TRUE,"1987-11-21",273,138,10,3,1-10
TRUE,"2005-02-05",722,220,11,3,1-10
FALSE,"1989-03-18",260,90,9,4,41-50
FALSE,"2000-01-22",306,99,8,3,1-10
FALSE,"2003-06-07",313,104,10,3,1-10
FALSE,"2002-03-09",185,76,10,4,31-40
TRUE,"1994-12-24",576,284,13,4,41-50
TRUE,"2000-07-01",338,113,9,4,21-30
FALSE,"2004-12-18",176,60,11,3,11-20
FALSE,"1992-01-25",254,93,9,3,11-20
FALSE,"1985-12-07",239,76,10,3,1-10
FALSE,"1995-10-14",250,80,13,4,1-10
FALSE,"2012-06-09",317,153,13,3,11-20
TRUE,"2003-03-29",246,95,17,4,21-30
TRUE,"1995-08-19",273,114,13,4,21-30
FALSE,"1985-01-12",363,163,12,3,21-30
FALSE,"2007-12-08",221,103,19,3,1-10
FALSE,"2007-10-27",254,98,11,3,1-10
FALSE,"2015-05-30",119,77,10,3,31-40
TRUE,"2007-04-07",569,155,13,3,31-40
FALSE,"1993-05-01",204,91,18,4,41-50
FALSE,"1989-06-24",511,194,11,4,1-10
FALSE,"1999-11-13",738,220,11,3,31-40
TRUE,"2013-05-25",657,254,12,3,31-40
TRUE,"1997-10-04",257,109,11,4,11-20
FALSE,"1996-01-06",242,89,11,3,21-30
FALSE,"2010-06-12",241,92,13,4,1-10
FALSE,"1994-04-09",281,79,10,4,1-10
FALSE,"2003-02-01",664,190,12,3,1-10
TRUE,"2014-02-15",295,88,11,3,11-20
TRUE,"2013-12-28",295,88,11,3,11-20
FALSE,"2001-02-24",264,84,9,3,41-50
FALSE,"2004-05-22",591,163,12,3,1-10
FALSE,"2012-05-05",212,83,10,3,21-30
FALSE,"1981-10-03",214,67,11,4,31-40
FALSE,"2014-08-09",306,105,9,3,11-20
FALSE,"2008-07-12",272,104,11,4,1-10
FALSE,"1983-10-22",214,138,14,4,1-10
FALSE,"1986-02-01",237,96,12,4,1-10
FALSE,"1983-03-12",212,53,8,3,31-40
FALSE,"2015-11-14",270,98,12,3,41-50
TRUE,"1989-10-14",513,262,13,4,1-10
TRUE,"2008-07-12",432,158,9,3,1-10
FALSE,"2008-12-06",410,136,18,3,31-40
FALSE,"1999-03-13",300,126,17,3,41-50
FALSE,"2001-02-24",256,103,10,3,31-40
FALSE,"1981-05-16",316,110,10,3,41-50
TRUE,"1997-12-06",541,164,12,4,11-20
FALSE,"2002-01-26",317,87,11,3,11-20
TRUE,"2001-03-24",399,203,11,3,1-10
FALSE,"1997-06-28",362,157,11,4,21-30
FALSE,"1997-07-12",362,157,11,4,21-30
FALSE,"2006-09-23",477,167,12,3,1-10
TRUE,"2015-09-12",313,106,10,3,41-50
FALSE,"2000-05-06",262,116,10,3,31-40
TRUE,"2007-05-26",551,174,12,3,1-10
TRUE,"2008-08-09",567,186,10,3,41-50
FALSE,"1993-07-17",178,79,13,3,21-30
TRUE,"2002-08-24",304,111,18,3,31-40
FALSE,"1998-04-25",345,136,11,3,41-50
FALSE,"2008-05-31",595,161,12,3,11-20
FALSE,"2000-04-15",260,99,9,3,1-10
FALSE,"1997-08-16",774,293,14,3,11-20
FALSE,"2013-02-16",265,140,17,4,21-30
FALSE,"1996-08-17",632,143,9,3,1-10
FALSE,"1999-04-17",349,97,10,3,1-10
FALSE,"1987-01-17",300,84,8,4,1-10
FALSE,"1990-03-17",338,119,13,3,1-10
FALSE,"1996-08-24",632,143,9,3,1-10
FALSE,"1985-10-05",262,106,10,3,11-20
FALSE,"2008-03-08",600,35,7,3,41-50
FALSE,"1985-03-02",229,81,11,4,1-10
TRUE,"2010-06-19",410,168,13,4,1-10
FALSE,"2011-08-06",177,103,10,3,31-40
FALSE,"1989-11-04",223,74,8,3,11-20
FALSE,"1991-03-23",226,111,14,3,41-50
FALSE,"1980-04-19",235,76,9,3,1-10
TRUE,"1997-06-21",211,91,13,3,31-40
FALSE,"1982-03-06",229,99,12,3,21-30
FALSE,"2002-06-29",334,94,12,3,31-40
FALSE,"2012-06-23",234,97,8,3,1-10
FALSE,"2006-09-09",194,81,10,3,1-10
FALSE,"2006-08-05",374,116,9,3,21-30
FALSE,"1985-02-02",248,91,11,3,11-20
TRUE,"2000-09-02",601,279,12,4,21-30
FALSE,"2003-09-13",321,104,10,3,11-20
FALSE,"1986-04-05",280,100,12,4,11-20
TRUE,"1999-01-16",958,264,22,3,11-20
TRUE,"2005-11-26",725,254,13,3,41-50
FALSE,"1995-09-23",339,73,10,3,21-30
FALSE,"1997-06-14",475,69,11,3,41-50
FALSE,"1994-01-15",444,93,10,3,1-10
FALSE,"1994-08-06",181,77,12,4,1-10
FALSE,"1989-03-11",193,78,13,3,41-50
TRUE,"2010-11-20",350,105,12,3,41-50
TRUE,"2010-06-05",361,115,10,3,1-10
TRUE,"2008-10-11",664,180,12,3,1-10
FALSE,"1995-08-26",229,101,12,4,31-40
FALSE,"1992-04-04",174,68,8,3,41-50
TRUE,"2001-10-06",884,277,12,3,21-30
FALSE,"2015-08-22",377,63,9,3,1-10
FALSE,"2002-03-02",391,85,10,4,11-20
FALSE,"1985-03-09",304,122,10,4,1-10
FALSE,"1991-08-03",238,105,9,4,41-50
TRUE,"1998-11-28",360,120,11,3,41-50
FALSE,"1993-07-17",398,126,10,3,11-20
TRUE,"1990-09-22",298,67,11,3,41-50
FALSE,"2002-03-23",374,49,7,2,1-10
FALSE,"2007-12-22",427,118,10,3,11-20
FALSE,"1987-02-21",121,49,11,3,21-30
FALSE,"1993-07-24",102,44,7,3,1-10
TRUE,"2013-05-18",503,242,25,3,1-10
TRUE,"2003-09-13",738,226,12,3,11-20
FALSE,"2007-09-15",767,201,18,3,31-40
FALSE,"1992-01-25",232,91,10,3,1-10
TRUE,"2003-05-31",652,238,11,3,1-10
TRUE,"1997-03-22",589,298,12,3,1-10
FALSE,"2014-02-15",252,97,11,3,11-20
FALSE,"1983-11-05",216,67,11,3,21-30
FALSE,"1988-03-05",256,95,9,3,1-10
FALSE,"1990-10-27",372,89,10,3,1-10
FALSE,"1985-04-27",304,69,10,3,41-50
FALSE,"1990-09-22",326,105,9,4,11-20
FALSE,"1995-06-10",272,101,11,3,21-30
FALSE,"1991-11-16",18,18,14,5,1-10
TRUE,"2003-10-18",822,269,12,4,11-20
FALSE,"2007-09-29",552,212,10,3,41-50
TRUE,"1991-11-30",765,287,11,3,41-50
FALSE,"1986-11-01",299,78,10,3,41-50
FALSE,"1987-09-12",402,118,10,3,1-10
TRUE,"1995-06-10",546,167,12,3,11-20
FALSE,"1987-04-18",252,81,8,3,11-20
FALSE,"1988-01-23",272,107,10,4,1-10
FALSE,"1997-10-11",292,107,10,4,1-10
FALSE,"1987-03-21",277,123,11,4,21-30
FALSE,"1991-02-02",231,90,10,3,21-30
FALSE,"1999-10-30",271,83,11,3,41-50
FALSE,"1983-06-25",365,113,11,3,41-50
FALSE,"1995-03-18",205,54,10,4,1-10
TRUE,"2005-03-05",585,194,11,3,1-10
FALSE,"2007-03-31",377,126,10,4,21-30
FALSE,"1985-07-06",189,103,10,3,21-30
TRUE,"1994-02-26",143,36,10,4,41-50
FALSE,"1994-03-05",350,199,12,4,1-10
TRUE,"2002-02-02",463,170,12,3,11-20
FALSE,"1985-02-16",308,116,11,3,1-10
FALSE,"1984-11-03",212,83,18,3,1-10
FALSE,"2000-04-22",378,150,13,3,41-50
FALSE,"1995-10-28",294,95,18,4,1-10
FALSE,"2013-12-28",313,82,11,4,31-40
FALSE,"1980-04-19",202,100,12,4,31-40
FALSE,"1987-10-10",175,78,10,4,1-10
TRUE,"2013-03-02",283,147,10,3,11-20
FALSE,"2010-02-13",678,131,9,3,11-20
FALSE,"1980-06-07",84,49,8,3,1-10
FALSE,"1987-10-31",286,106,10,3,1-10
TRUE,"2000-12-02",651,132,9,4,1-10
TRUE,"2012-06-02",383,178,11,3,41-50
TRUE,"2012-07-07",383,178,11,3,31-40
FALSE,"1981-12-26",258,113,10,3,31-40
FALSE,"1993-04-10",470,140,8,3,1-10
FALSE,"1987-12-19",156,78,11,3,1-10
FALSE,"1984-05-05",158,62,9,4,31-40
FALSE,"2013-02-16",201,104,12,3,11-20
FALSE,"1984-12-08",191,61,10,3,41-50
FALSE,"2005-08-13",640,179,12,3,11-20
FALSE,"2005-03-26",388,112,10,3,1-10
FALSE,"1987-02-14",171,59,10,3,31-40
FALSE,"1982-07-03",370,116,8,3,1-10
FALSE,"1987-10-24",429,107,10,4,1-10
FALSE,"1985-05-18",341,90,9,3,21-30
FALSE,"1981-02-07",310,52,13,5,1-10
FALSE,"2003-08-16",269,131,12,4,31-40
TRUE,"1995-11-18",658,331,13,4,31-40
FALSE,"1985-06-29",243,108,10,3,41-50
FALSE,"1982-02-06",222,132,11,4,1-10
FALSE,"1984-12-22",314,63,9,4,21-30
