@relation allSongsAllFields

@attribute NUM_WORDS real
@attribute NUM_UNIQUE_WORDS real
@attribute MAX_WORD_LENGTH real
@attribute AVG_WORD_LENGTH real
@attribute SONG_RANK real

@data
288,108,11,3,1
353,118,9,3,1
375,106,9,3,27
278,74,9,3,6
218,78,22,4,26
246,98,11,3,34
240,103,9,3,42
100,55,9,3,21
249,68,9,3,19
258,122,11,4,22
233,105,12,4,26
243,70,9,3,42
131,55,9,4,8
253,73,10,3,28
623,132,11,3,20
209,77,12,3,42
436,148,13,4,3
216,98,9,3,1
653,166,9,3,3
328,77,13,4,5
198,74,8,4,5
244,99,9,3,20
474,182,18,3,18
379,90,18,3,7
679,100,13,3,1
246,100,10,4,48
378,112,12,3,28
153,91,8,3,42
151,42,10,3,15
224,98,10,4,13
660,195,10,4,41
168,94,11,3,28
389,94,9,4,10
617,150,12,4,2
564,109,13,3,1
230,71,7,3,4
763,273,12,3,6
759,241,12,3,13
956,284,11,3,1
303,104,9,3,1
174,63,10,4,22
405,91,11,3,4
160,98,9,4,1
209,66,10,3,21
399,102,11,3,28
162,91,10,3,2
157,75,9,4,47
320,107,10,3,31
268,87,10,3,9
135,55,9,3,14
295,95,10,3,36
235,74,10,4,2
235,93,10,3,48
623,188,10,3,9
742,243,15,4,10
427,131,14,3,17
434,152,10,3,1
264,102,10,3,27
475,131,9,3,12
239,74,11,4,5
282,81,11,3,3
307,132,10,4,37
137,70,8,3,48
135,73,10,3,1
656,180,11,3,24
277,96,8,3,13
414,175,11,3,19
380,105,9,3,24
277,103,8,3,42
232,91,11,3,30
264,76,10,4,43
214,76,8,3,6
419,171,10,3,44
443,207,11,3,3
320,120,11,3,5
305,134,12,4,11
396,143,8,3,30
357,88,12,3,3
364,147,10,4,43
134,55,9,3,23
214,71,12,4,22
233,77,11,4,10
303,76,11,3,2
307,105,14,3,26
300,118,17,4,29
319,132,12,4,35
213,71,10,3,23
434,97,13,3,41
284,96,12,4,22
224,71,9,3,43
242,71,9,3,3
196,90,9,4,21
195,86,9,3,37
193,66,11,4,27
380,109,10,3,48
138,61,10,3,10
295,93,8,3,5
335,88,11,3,26
186,73,11,4,14
281,123,15,3,40
246,120,18,3,47
210,70,11,4,47
395,132,10,4,36
236,95,11,4,47
227,100,12,3,42
272,48,8,3,11
383,113,9,3,41
209,73,10,3,40
381,114,11,3,37
255,65,9,3,5
146,42,8,4,10
269,108,12,4,27
235,85,11,4,29
682,259,15,4,4
149,61,8,3,50
239,57,10,4,15
239,57,10,4,14
896,207,12,3,9
448,171,17,3,28
448,171,17,3,25
865,194,12,3,17
217,83,11,3,45
225,103,11,4,38
160,79,10,3,13
269,72,9,3,41
322,105,12,3,45
259,108,9,4,3
212,105,10,3,19
338,106,11,4,33
364,132,10,3,41
709,214,11,4,10
260,73,9,3,1
300,67,10,4,43
394,146,10,3,13
202,95,9,3,44
201,80,10,3,28
277,105,11,3,23
277,105,11,3,5
372,89,11,3,7
234,93,9,3,6
238,103,9,3,3
596,202,10,3,8
292,89,10,3,37
593,159,10,4,8
261,127,10,3,16
234,84,10,3,5
355,120,29,3,42
350,79,11,3,4
430,111,18,3,15
423,87,10,3,13
490,230,14,3,18
32,28,14,4,18
294,105,9,3,35
247,150,10,4,3
242,107,15,3,4
470,157,11,3,46
316,141,11,4,8
257,131,11,3,9
208,92,9,3,47
237,75,8,4,31
286,80,10,4,6
1,1,12,12,13
367,74,9,3,45
287,98,13,4,43
222,103,11,3,38
282,97,10,4,30
282,98,27,4,2
98,40,9,3,23
281,84,9,3,2
230,63,11,4,41
296,111,10,4,31
327,102,10,4,14
414,172,9,3,13
414,118,12,4,49
826,350,13,4,14
445,116,15,4,18
647,122,11,3,1
280,104,10,3,36
163,106,10,4,40
182,75,10,4,5
231,105,12,4,18
277,124,10,3,19
604,261,11,4,30
306,99,9,3,2
397,96,10,3,27
426,107,8,3,42
652,327,12,4,40
374,151,8,3,10
18,18,14,5,19
325,149,11,4,42
284,103,14,4,39
220,91,8,3,8
250,85,11,3,10
640,255,13,4,4
190,93,10,3,45
731,337,11,3,37
203,86,12,3,40
275,119,12,4,1
140,76,11,4,8
268,82,9,3,50
273,89,10,4,32
295,95,9,3,8
129,75,8,3,39
471,98,9,3,43
179,76,11,4,33
471,126,10,3,43
476,116,10,3,8
209,96,13,3,27
315,102,10,3,2
695,249,11,3,1
474,137,8,3,18
818,233,19,3,1
271,90,11,3,26
595,188,11,3,2
211,93,11,3,6
322,69,10,3,48
380,140,13,4,42
273,110,9,3,44
299,106,9,3,25
238,124,15,4,35
253,85,12,4,6
406,98,8,3,49
187,82,10,3,39
663,326,18,4,12
334,100,10,3,31
510,139,11,3,18
267,92,9,3,47
302,122,12,4,43
329,121,18,4,16
591,207,12,3,35
191,101,11,3,22
171,109,10,3,24
357,112,8,3,1
18,18,14,5,23
508,78,13,4,26
18,18,14,5,7
135,89,9,4,5
286,169,11,4,12
877,201,12,3,16
663,203,10,3,7
496,126,9,3,22
176,70,10,3,3
189,69,10,3,10
534,157,10,3,31
383,117,12,4,16
198,49,9,3,23
365,153,10,3,11
208,84,10,3,40
363,81,10,3,1
255,52,9,3,19
275,76,9,3,24
284,100,12,3,43
703,166,13,3,50
488,175,9,3,49
773,205,13,3,30
424,125,11,3,10
351,190,13,4,11
284,100,9,3,44
157,74,9,3,26
395,84,10,3,25
230,80,9,3,30
18,18,14,5,44
239,79,10,3,5
678,246,11,3,48
855,264,10,3,25
388,125,11,3,1
259,110,10,4,17
682,192,10,3,10
444,105,10,3,1
111,62,10,4,30
383,107,10,3,42
323,104,11,3,17
340,127,12,4,15
424,208,13,4,12
261,56,10,3,50
976,259,11,3,3
390,104,9,3,2
420,117,11,3,12
215,83,12,4,4
242,107,11,4,7
512,123,12,3,32
257,162,11,4,28
760,241,11,3,14
192,66,9,4,36
278,118,11,3,10
299,81,9,3,26
217,83,7,3,10
304,60,14,3,6
424,177,11,3,3
186,75,9,4,18
18,18,14,5,11
398,86,10,3,10
260,118,10,4,35
272,104,10,4,48
302,126,10,4,23
390,117,11,3,26
354,114,11,3,1
18,18,14,5,30
293,106,9,3,34
293,106,9,3,38
513,124,21,4,28
411,101,9,3,15
246,75,10,4,7
167,64,10,3,45
171,75,12,4,13
241,95,12,4,27
116,48,10,3,2
171,76,10,4,30
352,137,10,3,7
377,122,10,4,1
322,94,9,4,7
236,86,8,3,7
141,80,10,3,49
230,57,10,4,36
461,176,11,3,19
337,125,9,3,49
180,76,10,4,15
328,117,11,4,1
278,95,9,3,21
519,114,12,3,3
207,118,10,3,19
299,89,10,4,10
418,118,20,3,49
248,78,8,3,37
230,103,9,4,29
384,193,12,3,21
226,105,16,4,19
24,20,7,3,42
507,251,13,3,42
217,47,9,3,35
230,109,13,4,7
335,47,10,3,23
383,91,9,3,4
214,85,11,4,31
307,140,9,3,24
324,109,13,3,50
324,109,13,3,38
312,126,10,4,28
316,123,10,4,35
261,72,78,4,29
126,61,9,4,7
454,213,12,3,41
369,189,10,3,4
288,81,10,3,47
290,105,10,4,5
144,61,11,4,41
401,131,11,3,29
401,131,11,3,42
345,86,10,3,21
248,100,12,3,36
389,227,13,3,44
291,109,11,3,2
240,99,10,4,20
110,39,10,4,43
228,98,10,4,21
391,111,11,3,32
318,115,11,4,49
252,86,10,3,42
265,81,10,3,50
168,69,10,4,2
168,69,10,4,29
309,102,11,4,44
127,78,10,4,12
344,122,9,3,31
621,271,13,3,28
156,74,9,3,4
156,74,9,3,24
352,102,10,3,21
273,83,10,3,9
346,103,11,3,2
435,136,10,4,9
401,166,10,4,49
792,214,14,3,7
255,108,11,4,27
256,61,9,3,20
261,90,11,3,17
715,230,13,3,4
298,127,16,3,22
328,111,34,4,32
339,117,10,4,23
200,73,8,3,14
319,151,10,4,18
213,141,9,4,42
689,225,11,4,23
252,120,12,4,49
618,181,32,4,24
518,144,18,4,2
78,24,8,3,30
519,162,12,3,37
519,162,12,3,45
347,161,25,3,31
295,96,11,4,40
292,84,11,4,49
365,130,10,4,17
411,146,11,3,8
413,114,9,3,5
292,127,9,3,47
314,115,11,3,8
90,47,18,4,39
372,114,12,3,21
282,118,9,3,32
256,105,11,4,40
483,89,10,3,18
245,88,11,3,7
209,95,14,3,42
18,18,14,5,11
347,161,25,3,27
753,204,12,3,6
477,174,13,4,42
327,105,12,3,24
390,113,10,3,43
313,153,13,4,19
552,240,14,4,44
552,240,14,4,44
203,102,10,3,16
817,210,20,4,50
363,128,10,3,1
355,107,19,4,21
121,73,11,3,21
270,84,9,4,50
347,52,9,4,6
263,92,9,4,46
306,95,10,3,5
255,112,9,3,34
120,50,8,3,9
218,77,9,3,50
142,41,9,3,22
641,216,15,4,1
379,110,8,3,34
18,18,14,5,25
463,149,17,3,49
287,144,13,4,26
506,149,12,4,41
237,97,10,4,44
343,112,11,3,18
449,159,11,3,28
254,126,18,3,5
264,83,8,3,2
308,80,10,4,31
324,98,17,4,28
479,26,10,3,31
506,133,10,4,6
218,108,9,4,36
237,106,10,3,13
329,112,12,4,41
18,18,14,5,3
259,76,7,3,22
300,77,13,3,19
326,121,8,3,28
341,121,9,3,41
172,90,10,3,3
159,76,10,3,4
355,128,8,3,32
284,122,10,3,1
709,302,10,3,13
223,80,12,3,32
285,80,11,4,24
271,94,13,3,16
468,105,10,3,23
468,105,10,3,31
131,67,23,3,18
251,76,9,4,10
170,66,10,3,2
232,96,9,3,47
391,141,18,3,30
357,124,9,4,22
240,73,12,3,37
754,309,12,4,48
156,46,8,3,6
253,84,9,3,13
255,116,13,3,9
118,75,9,3,25
356,167,17,4,32
192,90,13,4,39
18,18,14,5,32
289,73,9,3,5
325,72,7,3,1
286,98,11,3,15
792,171,9,3,9
185,84,11,4,6
365,167,14,3,4
252,97,9,3,45
416,95,9,3,16
201,50,10,3,32
620,209,15,4,43
233,99,11,3,5
162,67,11,3,6
783,330,18,4,19
555,263,11,4,11
243,146,11,3,22
239,97,10,4,47
231,101,11,3,24
625,219,13,3,24
140,82,18,3,28
114,58,8,4,19
492,132,12,3,33
325,134,10,3,41
217,81,12,4,17
371,104,9,4,4
491,172,10,4,27
156,72,11,4,44
144,89,11,3,39
573,96,13,4,7
267,100,14,4,40
611,168,11,3,34
318,103,9,3,10
358,159,18,3,47
397,118,8,3,16
165,112,9,3,12
145,71,10,3,50
215,101,16,4,3
197,68,11,3,29
286,51,8,3,48
370,127,10,3,15
356,92,13,4,38
364,110,8,3,6
685,304,13,4,38
18,18,14,5,10
171,85,9,3,39
557,201,15,3,32
248,99,9,4,42
477,108,12,3,1
232,60,9,4,13
341,170,12,4,16
275,96,10,3,21
439,229,14,4,7
219,89,10,3,47
305,82,12,4,50
164,81,9,4,48
220,87,11,4,23
470,114,10,3,10
287,129,10,4,30
457,152,12,3,49
209,88,9,3,3
691,293,11,4,22
337,103,10,3,12
148,93,14,4,9
316,93,12,4,8
307,118,10,4,42
343,161,10,3,37
343,161,10,3,42
374,120,11,3,30
609,116,10,3,3
175,73,10,3,5
205,78,10,4,11
901,174,10,4,1
375,94,10,4,1
426,66,10,3,30
254,116,10,4,40
334,106,13,4,7
514,117,10,4,17
502,135,10,3,43
186,75,8,3,3
277,86,10,3,1
308,147,14,3,38
785,275,10,3,13
784,246,11,4,21
254,96,10,3,40
323,115,18,4,43
182,47,8,4,24
426,124,10,3,13
403,100,11,4,1
361,123,10,3,6
809,318,13,3,17
183,88,11,4,4
219,93,11,3,20
444,86,10,3,21
157,51,13,4,9
319,140,11,3,33
454,127,11,3,18
562,145,12,3,7
682,173,10,4,5
437,110,10,3,2
696,232,13,3,20
271,100,13,4,28
451,97,12,3,36
311,109,14,4,35
482,256,12,4,25
222,86,12,4,9
426,90,9,4,8
220,86,12,4,9
496,209,12,3,3
214,95,11,3,8
182,83,12,3,3
60,35,11,3,7
761,239,11,3,3
475,139,9,3,6
734,259,12,4,36
315,126,11,4,37
18,18,14,5,5
288,113,10,4,30
175,73,12,4,50
564,263,13,4,4
263,110,11,4,34
389,153,10,3,36
301,96,15,4,37
301,96,15,4,6
534,136,14,3,38
294,102,10,3,44
253,104,13,3,31
266,68,10,3,7
215,90,10,3,39
194,86,13,3,7
246,113,11,4,22
336,96,11,3,23
582,177,10,3,2
470,172,12,4,5
606,187,12,3,3
245,107,13,4,16
405,111,11,4,45
632,280,16,4,36
950,272,13,3,15
360,130,12,3,26
225,99,10,3,14
213,81,12,4,45
594,227,14,4,30
665,245,15,4,10
274,109,11,4,27
342,93,14,4,31
506,161,12,3,8
453,191,15,3,11
195,112,8,3,24
408,124,10,3,36
181,96,9,4,6
784,311,16,3,16
624,132,12,4,2
222,73,18,4,1
152,59,27,4,17
967,274,17,4,5
967,274,17,4,32
395,111,11,3,20
477,212,11,3,48
466,92,9,3,16
350,133,10,3,17
350,133,10,3,14
239,119,10,3,47
242,98,9,4,19
77,47,8,4,34
253,79,10,3,1
329,101,8,3,5
233,120,10,3,10
279,86,10,4,13
286,39,11,3,1
185,110,9,4,7
418,101,9,3,12
220,69,8,3,8
163,82,9,3,14
163,82,9,3,10
458,205,12,3,27
340,85,10,4,20
222,129,11,4,40
191,82,10,3,28
363,130,10,4,30
382,95,11,3,28
120,64,13,3,26
375,122,9,3,34
706,204,10,4,12
113,78,10,3,10
346,91,8,4,19
838,273,11,4,17
670,113,11,3,45
722,168,10,3,28
722,168,10,3,6
322,155,24,4,11
225,95,16,4,43
547,179,12,3,7
150,74,10,4,43
195,81,11,3,38
18,18,14,5,16
236,107,10,3,36
493,163,13,3,36
321,88,12,4,30
382,148,23,3,36
183,88,9,3,8
371,136,15,4,23
286,109,12,4,46
391,108,11,4,1
278,104,12,4,1
205,54,10,3,15
189,121,10,3,12
202,54,9,4,12
365,105,16,3,45
560,155,11,4,29
394,169,10,3,7
234,70,10,4,10
193,66,8,3,24
274,89,8,3,10
435,107,10,4,8
304,92,12,3,5
747,270,17,3,50
500,199,18,3,34
401,129,8,3,46
291,106,10,3,18
355,91,9,3,7
269,89,12,4,4
668,113,11,3,14
271,91,10,4,19
449,152,11,3,2
148,75,11,3,14
221,80,10,3,25
183,71,12,4,1
167,65,12,4,20
442,129,18,3,17
499,162,11,4,16
189,64,9,3,1
374,110,9,3,41
316,115,14,3,26
393,112,10,3,41
206,92,11,4,20
398,113,10,3,29
380,95,18,3,43
418,110,11,3,26
18,17,14,5,7
658,84,7,3,3
409,143,12,3,20
302,86,12,3,32
539,174,11,3,11
189,83,8,4,50
507,182,10,3,36
241,123,13,3,3
223,79,9,3,9
192,74,10,3,19
314,134,10,3,31
359,111,11,3,44
320,85,10,3,21
320,85,10,3,37
298,122,10,4,4
406,104,10,3,48
521,98,8,3,49
416,92,10,3,12
341,64,10,3,3
467,108,9,3,25
269,119,9,4,43
693,165,12,4,37
479,225,20,4,44
479,225,20,4,45
204,79,10,4,13
333,114,11,3,41
429,125,10,4,8
258,110,11,3,38
729,189,11,3,10
514,211,13,3,28
18,18,14,5,25
328,137,10,3,6
288,130,10,3,13
262,96,10,3,37
163,59,8,3,2
383,117,10,3,8
377,113,10,3,1
296,116,13,4,9
608,133,12,4,23
554,132,12,4,3
309,98,9,3,39
405,152,13,4,1
185,45,8,3,27
161,75,10,3,8
298,86,9,3,7
731,190,17,3,47
323,107,13,3,18
329,113,11,3,5
482,93,11,3,50
729,267,10,3,28
422,162,10,4,50
241,103,9,3,2
116,62,8,3,31
355,80,9,4,33
216,74,8,3,43
316,108,10,3,6
485,120,12,3,31
766,197,18,3,35
406,133,10,3,9
682,159,11,3,1
265,86,10,3,39
254,109,9,4,41
232,115,10,4,6
311,111,18,4,49
528,96,9,4,39
241,110,9,4,26
256,111,11,4,25
203,103,13,3,42
139,67,9,4,10
362,98,9,3,14
110,64,16,4,31
204,113,10,4,27
406,186,12,4,6
213,75,10,3,23
525,251,13,4,48
212,112,11,4,32
792,229,11,4,1
327,122,11,4,1
178,80,15,4,17
388,86,12,3,21
246,99,9,3,3
336,137,10,3,32
357,126,14,3,16
368,130,11,4,7
686,205,15,3,43
374,150,13,4,20
18,18,14,5,4
244,130,11,4,22
352,115,23,4,21
220,88,9,3,41
239,81,10,3,20
222,111,11,3,12
426,234,13,4,49
266,83,10,4,29
397,102,8,3,6
1332,478,13,3,18
172,72,9,4,28
248,128,9,3,15
343,103,10,3,39
715,220,10,3,24
698,228,10,4,20
381,130,14,3,25
169,82,12,4,16
310,88,10,3,6
324,91,7,3,1
272,86,9,3,14
154,80,9,3,1
273,84,9,4,38
247,85,8,3,18
263,111,10,4,19
305,106,11,3,7
305,106,11,3,8
335,92,10,4,37
247,85,8,3,21
306,144,14,3,44
356,125,11,4,21
356,125,11,4,16
224,112,13,3,38
178,98,10,4,30
379,100,12,4,19
316,114,12,3,43
754,179,15,3,36
254,96,14,4,36
346,92,10,3,7
134,70,12,4,15
258,143,11,3,28
197,88,9,4,33
517,193,13,4,12
329,133,10,3,12
390,111,14,3,34
316,96,10,3,15
288,132,9,3,31
224,99,9,3,3
53,33,8,4,10
214,92,11,4,45
344,141,12,4,36
156,51,8,3,40
458,130,11,3,46
80,7,7,4,49
645,268,13,3,48
331,76,10,3,33
530,107,13,4,38
533,214,34,4,17
389,173,13,3,1
191,112,11,3,18
308,119,10,3,5
306,118,10,3,20
268,82,15,3,15
668,163,18,3,33
81,51,8,4,16
404,71,13,3,27
297,121,11,3,27
338,168,13,3,40
282,159,11,3,42
190,97,10,4,18
135,94,10,4,45
241,81,14,4,36
184,93,9,3,11
217,98,10,4,4
217,46,9,4,38
300,106,10,3,17
190,89,12,3,33
111,55,11,4,15
326,106,11,3,45
267,83,22,4,15
180,87,9,4,31
56,45,8,3,17
279,88,10,4,28
429,202,15,4,46
242,81,11,3,50
256,96,12,3,9
240,111,80,4,37
226,93,9,3,12
449,95,10,3,21
263,85,9,3,3
420,138,10,3,10
311,141,11,3,8
175,59,11,4,42
477,186,12,3,25
148,62,10,4,8
376,106,10,3,8
488,117,14,4,44
248,58,8,3,14
198,107,9,3,33
569,117,12,3,1
219,87,9,3,1
301,94,11,3,1
235,115,37,6,6
197,104,15,3,5
179,62,11,4,35
179,62,11,4,19
321,89,8,3,5
594,297,14,4,42
330,100,10,3,27
332,127,10,3,2
350,119,9,4,7
371,197,9,3,22
212,70,13,4,10
250,98,10,4,23
252,100,10,4,26
293,83,11,3,31
262,55,8,3,12
403,122,10,3,5
223,112,10,4,6
424,168,14,4,21
353,155,14,4,6
286,61,10,3,2
453,124,13,3,1
181,52,11,3,19
298,128,10,3,28
712,288,16,3,11
264,132,13,4,29
366,68,10,4,45
667,276,11,4,17
140,92,11,4,33
247,93,10,3,3
242,92,8,3,13
336,103,11,3,36
183,95,13,4,23
159,83,10,3,40
386,142,9,4,21
391,123,10,3,4
486,208,11,3,31
594,260,13,3,44
227,127,13,3,35
298,132,13,3,1
201,88,12,3,3
270,115,18,3,39
249,107,10,3,8
263,124,11,3,14
350,77,10,3,1
354,129,12,4,18
410,114,11,3,24
185,115,13,4,36
551,99,11,3,2
326,96,9,3,20
260,116,10,3,8
257,109,9,3,48
265,80,18,4,28
242,74,11,4,5
625,267,21,4,1
173,70,9,3,46
204,106,11,3,44
283,101,10,3,3
595,233,16,4,50
411,120,12,4,10
408,231,13,4,14
242,108,10,4,19
242,108,10,4,30
242,108,10,4,18
401,207,13,3,23
203,77,10,3,1
358,116,9,4,48
229,119,11,3,34
339,148,10,3,31
266,91,11,3,6
158,63,16,3,10
199,94,9,4,15
342,86,9,3,30
243,94,8,4,9
180,80,8,3,37
181,107,12,3,10
334,71,11,3,9
154,28,8,3,9
325,113,9,3,3
318,82,11,3,1
122,69,8,3,30
203,95,14,4,15
262,115,11,4,26
258,114,11,3,24
213,124,12,3,40
282,76,10,3,11
18,18,14,5,22
158,94,10,3,18
371,144,12,3,22
308,124,8,3,4
669,260,11,3,29
187,44,10,3,34
151,8,7,4,46
305,95,11,3,34
291,128,12,4,14
194,72,11,4,24
562,107,10,4,2
155,64,11,3,11
220,103,10,3,1
299,106,9,3,1
461,106,10,3,37
160,67,13,4,30
353,77,9,3,11
394,67,10,3,1
500,217,24,4,9
174,91,10,3,24
1007,347,13,4,4
231,72,9,3,2
190,104,10,4,1
171,78,8,3,11
321,154,9,3,40
398,102,11,3,14
346,122,11,3,44
327,80,13,3,27
331,105,10,4,39
297,118,9,3,3
144,77,8,3,3
303,88,11,3,3
229,97,10,3,36
122,62,9,3,4
281,133,10,3,6
448,117,11,3,31
336,136,13,4,46
1,1,12,12,28
317,65,9,3,33
675,213,11,3,9
275,75,13,3,1
173,72,9,3,32
223,77,10,3,34
319,124,13,3,33
291,131,9,4,22
81,62,10,4,6
460,159,17,3,41
200,112,14,4,17
189,64,9,3,20
716,270,13,3,41
443,122,12,4,2
153,83,9,4,18
275,75,10,3,5
186,76,11,4,7
1,1,0,0,10
249,68,8,3,2
347,95,7,3,41
183,45,7,3,1
332,105,15,3,4
307,99,10,3,3
238,98,9,3,40
224,82,14,4,28
492,161,10,3,16
217,102,14,4,35
220,94,10,4,5
309,103,10,3,15
248,123,9,4,33
292,98,9,3,19
353,112,10,4,3
436,96,11,4,17
140,88,10,4,7
529,151,9,3,9
191,95,11,3,40
117,57,8,3,37
349,108,9,3,3
455,114,10,3,12
492,242,10,3,21
217,96,9,3,1
372,109,10,3,20
507,118,10,3,37
308,104,10,3,41
383,67,8,3,6
286,66,8,3,20
229,61,10,3,6
532,113,18,3,7
18,18,14,5,1
562,195,14,3,1
783,301,13,4,19
161,90,11,4,2
307,151,15,3,8
326,105,10,3,33
288,106,9,3,24
304,132,11,4,33
463,85,11,3,41
223,87,12,4,45
204,72,10,3,19
112,72,10,3,28
472,109,9,3,34
412,159,11,3,43
264,94,9,3,49
1,1,0,0,25
79,17,13,4,7
79,17,13,4,44
170,61,9,3,32
111,65,12,3,21
1,1,0,0,47
275,108,10,3,28
242,77,10,3,11
252,72,8,3,21
437,130,11,3,25
236,131,12,4,29
252,103,10,4,40
489,137,11,3,6
133,70,13,4,22
480,87,18,4,31
153,33,7,4,32
89,32,7,4,49
18,18,14,5,31
415,137,9,3,7
268,83,13,3,45
268,83,13,3,41
265,78,10,3,10
290,93,10,3,1
389,114,8,3,50
258,80,9,4,12
245,81,10,4,36
353,163,10,4,42
408,115,11,3,21
386,151,10,3,14
408,152,11,3,23
341,133,9,4,1
394,125,11,3,17
18,18,14,5,30
373,101,9,3,29
373,101,9,3,7
235,116,10,3,8
386,99,9,3,35
622,313,20,4,25
278,98,9,4,6
124,73,8,3,5
928,276,13,3,4
499,233,13,4,29
271,96,9,3,28
171,70,8,3,20
188,73,11,3,16
235,74,7,3,9
305,109,11,3,32
487,140,10,4,12
383,104,12,4,16
214,63,11,3,40
323,117,11,3,29
278,77,8,3,12
346,112,10,3,22
346,112,10,3,42
324,124,12,3,2
219,83,10,3,23
216,102,10,4,39
485,153,10,4,34
372,130,11,3,14
345,113,13,3,2
226,79,10,4,10
542,149,10,4,49
371,215,19,3,9
320,107,9,3,49
345,102,11,3,3
194,94,9,3,5
452,171,12,3,6
452,171,12,3,15
253,132,12,3,24
550,154,14,3,1
345,149,10,3,15
345,149,10,3,16
324,117,9,3,11
280,87,8,3,9
477,120,10,3,39
250,84,10,3,15
161,58,9,3,32
336,153,10,4,46
210,89,9,3,1
342,78,10,3,21
303,125,10,3,18
828,217,11,3,1
411,81,10,4,24
305,100,11,4,7
554,144,10,3,15
317,109,14,4,11
221,103,12,3,5
227,95,12,3,33
332,102,12,4,10
250,83,9,4,7
275,90,11,4,39
307,95,12,4,23
18,18,14,5,24
191,102,9,3,27
292,97,9,3,20
249,91,10,3,7
262,99,10,3,1
329,124,10,3,23
345,112,10,4,11
753,293,18,4,13
869,103,10,3,3
18,18,14,5,13
430,192,12,4,43
646,190,9,4,17
146,88,11,4,19
308,125,10,4,31
597,276,15,4,1
417,191,12,4,4
383,158,19,5,38
490,109,13,4,39
269,73,9,3,16
652,296,14,3,15
266,106,10,4,13
606,190,10,3,14
611,195,11,4,6
556,193,10,3,30
418,143,12,3,45
246,108,11,3,4
773,272,13,4,42
650,258,11,4,22
736,315,12,4,19
439,145,16,4,1
440,195,12,3,14
298,122,11,3,40
565,187,14,3,22
165,91,14,4,38
218,88,10,4,25
218,88,10,4,28
235,88,9,3,3
367,122,9,3,40
262,111,10,4,1
132,73,9,3,2
299,105,18,4,14
123,40,12,4,15
247,81,9,4,1
256,80,10,4,6
238,109,10,3,40
224,82,17,4,23
276,83,7,3,26
226,96,21,3,32
251,80,8,3,50
199,67,8,3,44
321,91,12,3,15
417,184,12,3,9
178,79,10,3,22
203,78,11,3,18
516,108,10,4,7
577,200,12,4,2
159,67,8,3,8
126,70,12,3,30
126,70,12,3,7
236,73,9,3,5
385,86,8,3,6
294,86,10,3,1
360,100,9,3,41
221,64,9,3,11
194,94,8,3,50
361,134,10,3,24
341,93,10,3,2
395,162,10,3,25
320,109,11,4,18
413,110,10,4,1
231,89,8,3,35
281,82,10,4,1
230,128,14,4,39
189,86,10,4,44
483,123,13,3,5
190,98,9,3,36
249,91,9,4,26
316,73,9,4,39
171,65,10,4,42
273,87,11,4,8
259,93,12,4,13
180,70,11,4,7
371,110,10,3,4
179,72,9,4,16
250,104,12,3,36
390,107,12,4,20
286,112,13,3,38
317,71,10,3,44
275,98,9,4,46
239,65,9,3,7
199,89,11,4,46
398,125,12,4,7
183,85,13,4,36
361,98,10,4,3
863,343,14,3,49
386,202,11,4,12
292,95,8,3,42
183,69,9,3,38
155,82,9,3,7
444,88,9,3,1
393,97,10,4,10
291,104,8,3,33
626,244,11,4,24
331,96,13,4,5
157,49,10,3,5
182,89,10,3,12
161,72,10,3,41
446,107,11,3,3
311,107,9,3,8
377,115,12,3,9
336,117,18,3,45
142,65,8,3,46
317,68,10,4,37
324,97,9,3,9
91,43,12,4,5
244,82,10,4,40
459,96,10,3,8
843,289,11,3,29
215,82,11,3,27
576,117,11,3,31
306,115,12,3,42
247,120,10,4,17
609,134,12,4,1
408,109,9,3,16
531,120,9,3,2
269,78,8,3,37
741,199,12,3,16
566,84,8,3,9
265,84,10,3,2
367,84,11,3,4
382,152,9,3,14
223,79,9,3,16
493,131,13,3,1
190,69,8,3,40
311,128,15,3,9
673,251,11,3,42
491,87,12,3,49
459,170,9,4,43
248,94,9,3,22
280,125,9,3,32
280,80,10,4,9
339,88,10,4,16
271,89,10,3,1
497,230,12,3,20
541,169,10,3,45
233,118,10,3,39
283,99,11,3,23
113,45,8,4,38
615,185,11,3,2
536,233,12,3,22
465,163,10,3,25
255,74,10,3,5
451,152,24,4,48
262,85,9,3,18
118,88,17,5,18
374,212,12,4,35
485,110,11,3,7
383,154,16,3,50
93,45,10,4,9
192,81,11,4,35
222,102,10,4,44
267,148,13,3,25
226,77,8,3,18
330,81,9,3,4
392,107,9,3,3
315,100,13,4,40
250,75,11,4,1
382,100,13,3,32
334,134,12,3,13
497,245,12,4,14
137,68,10,3,1
339,105,10,3,1
178,57,10,3,14
478,128,10,3,22
270,131,10,3,21
245,82,9,3,9
245,82,9,3,16
629,106,18,3,1
245,96,11,4,23
406,187,12,3,45
322,108,8,3,27
161,93,10,3,5
553,49,10,4,6
266,102,10,3,38
555,165,13,3,12
212,94,8,4,10
220,95,10,3,30
192,117,8,3,9
207,75,10,4,42
22,11,5,3,4
896,293,16,3,41
710,271,11,3,10
331,63,8,3,35
197,84,12,3,4
441,115,10,3,4
213,99,15,3,19
531,127,10,3,5
631,179,10,3,50
340,80,10,4,13
153,87,11,3,32
456,64,8,3,10
247,85,10,3,29
290,85,10,3,5
896,293,16,3,48
317,108,11,4,42
561,189,13,3,15
375,83,8,4,36
532,284,18,4,13
162,83,11,4,38
205,69,10,4,31
256,114,12,4,49
489,124,11,4,10
235,120,13,4,30
